idx	x	y	z	shell	standoff	V_R_Eh	V_TS_Eh	dv_Eh	dv_kcal_per_e
902	62.2826	34.1582	49.3994	3.0	2.995	-0.156336221	-0.153156986	0.003179235	1.9950
903	50.9930	31.1038	54.7943	3.0	2.997	-0.108884167	-0.109482953	-0.000598786	-0.3757
904	51.4099	38.5985	54.6808	5.0	4.996	-0.117721272	-0.118557920	-0.000836648	-0.5250
905	62.9957	32.5946	48.0529	4.0	3.998	-0.131066355	-0.127736121	0.003330234	2.0898
906	58.7449	42.0303	54.7712	4.0	3.997	-0.135992046	-0.136469281	-0.000477235	-0.2995
907	65.0886	37.0698	50.9071	5.0	4.998	-0.128659264	-0.127504455	0.001154809	0.7247
908	61.5767	39.5456	58.9044	3.0	2.995	-0.158765351	-0.160055603	-0.001290253	-0.8096
909	65.8651	32.0449	60.6815	5.0	4.995	-0.124100830	-0.124661490	-0.000560661	-0.3518
910	67.0864	32.8810	56.5673	4.0	3.998	-0.140628206	-0.139273506	0.001354700	0.8501
911	56.5463	38.2595	63.0577	5.0	4.997	-0.123000559	-0.124580644	-0.001580084	-0.9915
912	67.7328	30.4603	52.1526	5.0	4.998	-0.120071229	-0.117257770	0.002813459	1.7655
913	55.5919	41.8243	53.9211	5.0	4.999	-0.124231727	-0.124760417	-0.000528690	-0.3318
914	62.8163	29.1737	59.1946	3.0	2.995	-0.155120397	-0.156140462	-0.001020065	-0.6401
915	65.8152	30.6108	53.6923	3.0	3.021	-0.165566267	-0.160399672	0.005166595	3.2421
916	56.9128	41.2693	52.2151	5.0	4.996	-0.125698055	-0.126124101	-0.000426046	-0.2673
917	55.6698	26.3543	54.7674	4.0	3.996	-0.115901534	-0.116060717	-0.000159183	-0.0999
918	55.2828	32.1491	60.9015	3.0	2.995	-0.144982345	-0.150142591	-0.005160246	-3.2381
919	56.1272	40.4059	55.9985	3.0	2.999	-0.165637092	-0.166239887	-0.000602795	-0.3783
920	54.6640	38.8050	54.3615	3.0	2.997	-0.163382931	-0.164650988	-0.001268058	-0.7957
921	63.2425	38.4352	53.1419	4.0	3.995	-0.152160763	-0.152107300	0.000053463	0.0335
922	57.2618	36.3212	48.3918	4.0	3.996	-0.124475287	-0.123797557	0.000677730	0.4253
923	59.0832	25.9112	59.7387	5.0	4.997	-0.111209523	-0.112192976	-0.000983453	-0.6171
924	58.4039	39.3803	51.5803	4.0	4.009	-0.146231100	-0.146596553	-0.000365454	-0.2293
925	52.3920	38.4821	60.9772	5.0	4.996	-0.114394469	-0.115509391	-0.001114923	-0.6996
926	66.2053	32.2723	48.8027	5.0	4.998	-0.115623574	-0.112902095	0.002721480	1.7078
927	50.8039	35.2340	54.7603	4.0	3.999	-0.119256883	-0.120246286	-0.000989403	-0.6209
928	49.4493	33.6926	52.6550	5.0	4.998	-0.098356659	-0.098963307	-0.000606648	-0.3807
929	66.8311	28.6521	51.7515	5.0	4.998	-0.118448482	-0.115360896	0.003087587	1.9375
930	61.0106	31.2610	47.9268	4.0	3.997	-0.132574864	-0.129057492	0.003517372	2.2072
931	67.1627	30.7279	54.7753	4.0	3.999	-0.138563814	-0.135766301	0.002797513	1.7555
932	50.7562	29.3018	58.5222	5.0	4.997	-0.096003976	-0.097051939	-0.001047963	-0.6576
933	66.4280	30.4539	51.3981	4.0	3.997	-0.133528163	-0.129560297	0.003967867	2.4899
934	58.6831	24.9688	56.5141	5.0	4.997	-0.113029018	-0.112852743	0.000176274	0.1106
935	50.1206	28.7659	53.4922	5.0	4.997	-0.091825996	-0.092288064	-0.000462068	-0.2900
936	54.0087	37.3024	60.2177	3.0	2.999	-0.150981953	-0.152549551	-0.001567598	-0.9837
937	57.5236	27.4740	54.2401	3.0	2.997	-0.144802072	-0.143873021	0.000929051	0.5830
938	55.5419	25.4348	58.0510	5.0	4.998	-0.101798740	-0.102597187	-0.000798447	-0.5010
939	63.2996	38.5331	60.1832	4.0	3.999	-0.136662138	-0.138006034	-0.001343896	-0.8433
940	64.2152	26.0416	53.4156	5.0	4.997	-0.121343266	-0.118652114	0.002691152	1.6887
941	64.1380	25.6575	56.1692	5.0	4.997	-0.117311429	-0.115857936	0.001453493	0.9121
942	64.5546	29.2075	49.7522	4.0	3.998	-0.129542165	-0.125224039	0.004318126	2.7097
943	64.7715	30.1903	50.8459	3.0	2.996	-0.151463679	-0.145551970	0.005911709	3.7097
944	60.5781	38.8311	62.5221	5.0	4.999	-0.126000161	-0.127383350	-0.001383189	-0.8680
945	58.7247	37.5195	49.2901	4.0	3.995	-0.133041559	-0.132543871	0.000497688	0.3123
946	53.2312	37.7428	52.5216	4.0	3.995	-0.132881508	-0.133834586	-0.000953078	-0.5981
947	54.0684	37.1313	52.4248	3.0	2.997	-0.146542010	-0.147687420	-0.001145409	-0.7188
948	52.9130	40.1784	59.8921	5.0	4.997	-0.115662877	-0.116501260	-0.000838383	-0.5261
949	65.9338	31.1999	52.8374	3.0	2.995	-0.160847382	-0.155701057	0.005146325	3.2294
950	60.3238	38.3592	48.8035	5.0	4.999	-0.121620359	-0.121059849	0.000560510	0.3517
951	66.5056	30.3369	59.8624	5.0	4.997	-0.119427274	-0.119350387	0.000076887	0.0482
952	64.8667	34.9543	57.6530	3.0	2.996	-0.167206035	-0.167741361	-0.000535327	-0.3359
953	52.4788	36.6622	56.1648	3.0	2.996	-0.150703398	-0.152085226	-0.001381829	-0.8671
954	63.9615	34.6712	61.4018	4.0	3.998	-0.135416381	-0.137079606	-0.001663225	-1.0437
955	52.4040	38.3631	59.1125	4.0	3.995	-0.128976735	-0.130023851	-0.001047116	-0.6571
956	65.4786	27.1363	51.8414	5.0	4.999	-0.118557342	-0.115421502	0.003135840	1.9678
957	63.4044	34.0233	49.7100	3.0	2.998	-0.154553327	-0.151061761	0.003491566	2.1910
958	61.9170	37.6095	60.3334	3.0	2.996	-0.159087336	-0.161085313	-0.001997977	-1.2537
959	50.1006	35.2929	52.2839	5.0	4.997	-0.103476252	-0.104141398	-0.000665146	-0.4174
960	62.5796	34.4375	61.2030	3.0	2.994	-0.152408115	-0.154965517	-0.002557402	-1.6048
961	55.6289	27.3114	57.1444	3.0	2.995	-0.121299626	-0.122613833	-0.001314207	-0.8247
962	52.6483	40.7342	58.0186	5.0	4.995	-0.116477577	-0.117190744	-0.000713167	-0.4475
963	57.9093	25.6406	53.4474	5.0	4.998	-0.118846715	-0.117715624	0.001131090	0.7098
964	63.8408	27.5804	51.1936	4.0	3.997	-0.132713255	-0.128418563	0.004294692	2.6950
965	50.7867	36.1990	59.3993	5.0	4.997	-0.113281426	-0.114481492	-0.001200066	-0.7531
966	52.3623	31.2903	51.4947	3.0	2.997	-0.117554269	-0.118353688	-0.000799418	-0.5016
967	57.2752	35.7518	62.8925	4.0	3.997	-0.137896216	-0.140851450	-0.002955234	-1.8544
968	59.2648	34.6805	46.9782	5.0	4.997	-0.117624896	-0.116177420	0.001447476	0.9083
969	58.2415	27.0816	56.3867	3.0	2.998	-0.140122749	-0.140330777	-0.000208028	-0.1305
970	65.9003	33.2574	53.6242	3.0	2.997	-0.168110844	-0.164542025	0.003568819	2.2395
971	59.0035	26.7232	50.6990	5.0	4.996	-0.123367958	-0.120842047	0.002525911	1.5850
972	56.0357	26.9814	53.2118	4.0	4.033	-0.123875910	-0.123374050	0.000501860	0.3149
973	58.3130	32.3499	62.1832	3.0	2.995	-0.145154100	-0.150417653	-0.005263554	-3.3029
974	55.2529	26.4492	51.8661	5.0	4.998	-0.108920502	-0.108358559	0.000561943	0.3526
975	52.3983	31.7553	60.8900	5.0	4.996	-0.112124894	-0.114242349	-0.002117455	-1.3287
