idx	x	y	z	shell	standoff	V_R_Eh	V_TS_Eh	dv_Eh	dv_kcal_per_e
1404	61.8325	26.0754	59.0110	5.0	4.999	-0.117373896	-0.117589188	-0.000215292	-0.1351
1405	59.7325	41.8273	52.4640	5.0	4.999	-0.124098061	-0.124332359	-0.000234299	-0.1470
1406	53.7325	32.2034	62.3110	5.0	5.000	-0.113998160	-0.116973115	-0.002974955	-1.8668
1407	64.3048	40.3273	57.5110	5.0	5.011	-0.125347400	-0.126212984	-0.000865584	-0.5432
1408	67.5325	34.3569	52.1110	5.0	4.999	-0.124899428	-0.122775619	0.002123810	1.3327
1409	63.3325	41.3988	57.8110	5.0	4.999	-0.121970368	-0.122813905	-0.000843537	-0.5293
1410	49.0531	33.4273	53.9110	5.0	5.000	-0.096926495	-0.097494977	-0.000568482	-0.3567
1411	68.0692	30.1273	54.8110	5.0	5.000	-0.122088586	-0.119774807	0.002313779	1.4519
1412	56.1325	40.4853	51.8110	5.0	5.000	-0.127901065	-0.128298003	-0.000396937	-0.2491
1413	65.7325	38.2273	54.5924	5.0	4.999	-0.130842309	-0.130663690	0.000178620	0.1121
1414	67.8325	30.4273	57.6155	5.0	4.999	-0.119560885	-0.118467150	0.001093735	0.6863
1415	67.8325	33.7273	56.9819	5.0	4.999	-0.126039137	-0.125232398	0.000806739	0.5062
1416	49.2325	30.2348	56.0110	5.0	4.998	-0.091273364	-0.091868911	-0.000595546	-0.3737
1417	59.4325	25.1677	58.1110	5.0	5.000	-0.110983918	-0.111198593	-0.000214675	-0.1347
1418	67.0340	31.0273	50.0110	5.0	5.000	-0.117504568	-0.114314249	0.003190319	2.0020
1419	49.6158	34.9273	53.6110	5.0	5.000	-0.102793226	-0.103458813	-0.000665587	-0.4177
1420	63.9325	37.5168	50.3110	5.0	4.999	-0.129581519	-0.128435416	0.001146102	0.7192
1421	59.1325	37.3273	63.3414	5.0	5.000	-0.126658883	-0.129049156	-0.002390272	-1.4999
1422	54.3325	40.7434	60.5110	5.0	4.999	-0.119242870	-0.120231149	-0.000988279	-0.6202
1423	59.4325	43.3086	56.6110	5.0	5.000	-0.119104919	-0.119651653	-0.000546734	-0.3431
1424	60.9325	25.1307	56.3110	5.0	5.000	-0.118325379	-0.117374704	0.000950676	0.5966
1425	54.2151	34.3273	62.9110	5.0	4.999	-0.118720860	-0.121629011	-0.002908150	-1.8249
1426	53.7325	28.3662	49.7110	5.0	5.000	-0.103244845	-0.102609457	0.000635388	0.3987
1427	66.5962	34.0273	49.7110	5.0	5.000	-0.119746836	-0.117269697	0.002477139	1.5544
1428	66.0325	27.8949	51.2110	5.0	4.999	-0.118581201	-0.115081518	0.003499683	2.1961
1429	49.9079	29.2273	56.9110	5.0	5.000	-0.091583961	-0.092295217	-0.000711255	-0.4463
1430	58.8325	42.1273	52.7719	5.0	4.999	-0.123330236	-0.123638850	-0.000308615	-0.1937
1431	56.2628	27.1273	50.6110	5.0	4.998	-0.114791183	-0.113252023	0.001539160	0.9658
1432	61.5325	25.3951	53.9110	5.0	5.000	-0.123317155	-0.120989364	0.002327790	1.4607
1433	66.5720	37.3273	56.9110	5.0	5.000	-0.126464472	-0.126675762	-0.000211289	-0.1326
1434	57.6325	42.7772	54.2110	5.0	5.000	-0.121785015	-0.122223241	-0.000438226	-0.2750
1435	53.0093	38.5273	51.2110	5.0	4.999	-0.115339730	-0.115776302	-0.000436572	-0.2740
1436	53.2073	35.2273	48.5110	5.0	4.999	-0.106278712	-0.106022421	0.000256291	0.1608
1437	58.5325	41.5273	61.0791	5.0	5.000	-0.121282986	-0.122330412	-0.001047426	-0.6573
1438	66.8980	35.8273	56.9110	5.0	5.000	-0.131418517	-0.131249022	0.000169495	0.1064
1439	59.1325	27.2654	49.7110	5.0	4.999	-0.121959730	-0.118915321	0.003044409	1.9104
1440	52.5325	31.3273	48.7378	5.0	5.000	-0.101325085	-0.100985858	0.000339227	0.2129
1441	57.6325	36.9859	47.6110	5.0	4.999	-0.113751540	-0.112902752	0.000848788	0.5326
1442	52.5786	39.4273	53.6110	5.0	4.999	-0.121742763	-0.122501852	-0.000759089	-0.4763
1443	58.2325	32.5273	64.2881	5.0	5.000	-0.113964931	-0.117232994	-0.003268062	-2.0507
1444	60.6325	29.8273	62.5748	5.0	5.000	-0.120434373	-0.123423159	-0.002988786	-1.8755
1445	62.7325	27.8949	60.8110	5.0	4.999	-0.119507668	-0.120634066	-0.001126398	-0.7068
1446	65.7139	31.9273	60.8110	5.0	5.000	-0.123450356	-0.124312613	-0.000862257	-0.5411
1447	61.2325	30.7273	62.9293	5.0	5.000	-0.120718180	-0.123662134	-0.002943954	-1.8474
