idx	x	y	z	shell	standoff	nx	ny	nz
0	55.2325	35.5273	49.6700	3.0	3.000	-0.4933	0.2641	-0.8288
1	65.0026	29.8273	58.1110	3.0	2.999	0.7387	-0.4066	0.5376
2	55.8325	37.0273	61.2552	3.0	3.000	-0.1887	0.2297	0.9548
3	54.9325	27.4969	56.3110	3.0	3.000	-0.4515	-0.8901	0.0627
4	62.1325	39.6133	55.1110	3.0	2.999	0.6809	0.6784	-0.2757
5	63.3325	31.6273	49.2311	3.0	3.000	0.4277	-0.1373	-0.8934
6	51.6325	34.4791	56.0110	3.0	2.998	-0.7947	0.5505	0.2558
7	58.5325	30.7273	61.2694	3.0	2.999	0.0850	-0.6368	0.7663
8	55.8325	40.0273	55.4654	3.0	2.999	-0.4054	0.8610	-0.3071
9	63.0325	35.8273	60.5967	3.0	2.999	0.6493	0.3394	0.6806
10	61.2325	27.4049	53.9110	3.0	3.000	0.0554	-0.9929	-0.1053
11	54.0325	30.0761	50.9110	3.0	2.999	-0.3302	-0.5801	-0.7446
12	65.7602	33.7273	53.3110	3.0	3.000	0.9190	0.3937	0.0219
13	61.2325	36.1273	49.8939	3.0	2.999	0.3364	0.5028	-0.7963
14	60.0325	40.0273	59.5169	3.0	2.999	0.2333	0.7369	0.6345
15	54.0325	32.2273	59.6373	3.0	3.000	-0.7233	0.1880	0.6644
16	58.5325	30.4894	50.3110	3.0	2.999	-0.1421	-0.6763	-0.7228
17	65.2517	29.5273	53.3110	3.0	2.999	0.8058	-0.5921	0.0110
18	59.7325	27.1880	57.8110	3.0	3.000	0.1263	-0.9203	0.3703
19	53.1325	38.1872	58.1110	3.0	2.999	-0.8431	0.4941	0.2123
20	51.5882	29.8273	54.8110	3.0	3.000	-0.8444	-0.5351	-0.0234
21	57.9325	38.6506	52.4110	3.0	3.000	0.0442	0.7400	-0.6711
22	53.6449	36.7273	53.6110	3.0	2.999	-0.7910	0.5479	-0.2722
23	59.1325	34.9273	62.1469	3.0	3.000	0.2136	0.3022	0.9290
24	52.2325	33.7273	51.6178	3.0	2.999	-0.7523	0.2347	-0.6155
25	62.4325	31.9273	60.8554	3.0	3.000	0.4632	-0.3161	0.8279
26	57.3325	28.0899	53.0110	3.0	2.999	-0.0797	-0.8284	-0.5544
27	65.0108	34.0273	57.8110	3.0	2.999	0.7552	0.5054	0.4175
28	56.1325	28.9273	59.8293	3.0	2.999	-0.2202	-0.6548	0.7230
29	59.4325	41.2273	55.8055	3.0	2.998	0.1568	0.9758	-0.1522
30	58.5325	34.0273	49.0791	3.0	3.000	-0.2431	-0.0066	-0.9700
31	55.8325	39.7273	59.0978	3.0	2.998	-0.1922	0.8906	0.4122
32	63.9325	35.0754	50.9110	3.0	2.998	0.5140	0.6706	-0.5349
33	63.0325	27.4914	56.6110	3.0	3.000	0.3085	-0.9296	0.2018
34	63.0325	38.5098	58.4110	3.0	3.000	0.5167	0.8057	0.2896
35	62.1325	28.8174	50.3110	3.0	2.999	0.1001	-0.7522	-0.6513
36	52.8325	29.8273	57.7807	3.0	2.999	-0.5502	-0.5875	0.5934
37	53.4325	35.2154	59.9110	3.0	3.000	-0.7849	-0.1063	0.6105
38	66.2685	31.3273	55.1110	3.0	3.000	0.9968	-0.0498	-0.0627
39	55.5325	32.5103	49.7110	3.0	3.000	-0.3641	-0.3775	-0.8514
40	64.6403	36.4273	55.7110	3.0	3.000	0.9510	0.2173	-0.2199
41	56.7090	32.8273	62.0110	3.0	2.999	-0.3745	-0.1582	0.9136
42	61.8325	29.1027	59.3110	3.0	2.998	0.0585	-0.5952	0.8014
43	63.0325	36.4273	52.1934	3.0	2.998	0.5833	0.7530	-0.3045
44	54.0325	28.3977	53.3110	3.0	3.000	-0.4003	-0.8722	-0.2811
45	65.4987	32.5273	51.2110	3.0	3.000	0.8949	0.0608	-0.4422
46	58.2325	37.9022	61.1110	3.0	2.999	-0.0020	0.4120	0.9112
47	60.0325	39.7273	53.2794	3.0	3.000	0.2236	0.6199	-0.7522
48	58.5325	36.7273	49.9392	3.0	2.999	0.2548	0.4754	-0.8421
49	61.5325	33.6635	49.1110	3.0	2.999	-0.0347	0.3233	-0.9456
50	57.9325	27.1072	56.0110	3.0	3.000	0.2001	-0.9764	-0.0811
51	51.0762	32.2273	53.6110	3.0	3.000	-0.9544	-0.0338	-0.2965
52	55.0811	37.6273	51.5110	3.0	2.998	-0.5578	0.7168	-0.4184
53	51.0578	31.6273	56.3110	3.0	3.000	-0.9317	-0.1709	0.3206
54	59.7325	28.3273	51.6624	3.0	2.998	-0.4356	-0.8174	-0.3770
55	61.2325	40.6067	57.2110	3.0	3.000	0.4823	0.8683	0.1158
56	61.2325	30.7273	49.0595	3.0	3.000	-0.0354	-0.2725	-0.9615
57	63.6325	27.7086	54.5110	3.0	3.000	0.4379	-0.8604	-0.2607
58	52.3253	35.5273	53.6110	3.0	2.999	-0.7491	0.6494	-0.1310
59	52.5325	33.1273	58.3491	3.0	2.999	-0.5760	0.2630	0.7740
60	64.7884	30.1273	50.9110	3.0	2.999	0.7019	-0.4122	-0.5808
61	61.2325	34.0273	61.7606	3.0	3.000	0.2065	-0.0443	0.9774
62	65.2679	28.9273	56.3110	3.0	2.999	0.7832	-0.5861	0.2075
63	51.9325	30.5397	52.7110	3.0	2.998	-0.8027	-0.4422	-0.4002
64	61.5325	37.9273	60.2113	3.0	3.000	0.1597	0.5993	0.7844
65	53.7325	39.0552	56.3110	3.0	2.999	-0.6811	0.7215	-0.1245
66	52.4695	36.4273	56.0110	3.0	3.000	-0.9626	0.0942	-0.2540
67	57.6325	41.1352	57.2110	3.0	3.000	-0.2959	0.9491	0.1080
68	58.5325	28.3273	59.4207	3.0	2.999	-0.1578	-0.6859	0.7104
69	64.2325	32.2273	59.3839	3.0	2.999	0.5657	0.0674	0.8219
70	54.0325	38.2529	59.6110	3.0	2.999	-0.6654	0.5026	0.5520
71	64.2325	36.5009	59.0110	3.0	2.998	0.8084	0.3097	0.5006
72	56.1325	30.7273	60.7030	3.0	3.000	-0.2255	-0.2017	0.9531
73	55.5325	34.6273	61.3199	3.0	2.999	-0.5434	0.2234	0.8092
74	53.4325	35.8273	51.9704	3.0	2.998	-0.8659	0.3742	-0.3321
75	55.3771	38.8273	53.9110	3.0	2.998	-0.3280	0.6965	-0.6383
76	60.6325	27.2499	55.4110	3.0	3.000	0.2702	-0.9411	-0.2033
77	57.0325	29.8273	50.8744	3.0	3.000	0.2072	-0.5394	-0.8162
78	60.6325	36.4265	61.4110	3.0	3.000	0.0779	0.4018	0.9124
79	53.4325	32.2273	50.4077	3.0	2.999	-0.4635	-0.0376	-0.8853
80	60.0325	31.9273	61.6569	3.0	3.000	0.3544	-0.4320	0.8294
81	61.8325	37.6696	52.4110	3.0	3.000	0.5367	0.8237	-0.1833
82	63.9325	33.7273	59.9322	3.0	3.000	0.7899	0.0343	0.6122
83	52.8325	28.7446	56.0110	3.0	2.999	-0.5536	-0.7960	0.2447
84	57.6325	40.3273	53.9878	3.0	2.999	-0.2992	0.8154	-0.4957
85	57.0325	27.4431	58.1110	3.0	3.000	-0.0136	-0.8706	0.4918
86	52.4029	35.5273	57.8110	3.0	3.000	-0.9841	-0.1041	0.1439
87	65.8704	31.6273	57.5110	3.0	3.000	0.8937	0.0023	0.4486
88	54.3325	28.3273	57.8385	3.0	2.999	-0.6504	-0.6386	0.4113
89	57.3325	35.5273	61.8933	3.0	2.999	-0.2525	0.3745	0.8922
90	57.6325	39.7273	59.8295	3.0	2.999	-0.2258	0.6754	0.7020
91	64.8325	35.2759	53.0110	3.0	2.999	0.7531	0.6540	-0.0711
92	54.1135	34.0273	50.3110	3.0	2.999	-0.6871	0.2482	-0.6829
93	65.6598	34.0273	56.0110	3.0	3.000	0.8389	0.5317	0.1165
94	56.1325	27.3050	54.8110	3.0	3.000	-0.2250	-0.9039	-0.3639
95	59.1325	37.6273	50.9922	3.0	2.999	0.1766	0.7720	-0.6106
96	66.0521	32.2273	53.6110	3.0	3.000	0.9959	-0.0065	0.0902
97	56.7325	35.2273	49.0973	3.0	3.000	-0.0754	0.2719	-0.9594
98	63.3325	30.7273	59.7352	3.0	3.000	0.3816	-0.1987	0.9027
99	63.6325	38.2976	56.9110	3.0	2.999	0.7001	0.7107	-0.0694
100	54.9325	28.6273	52.1462	3.0	2.999	-0.2084	-0.8425	-0.4967
101	63.9325	28.4352	57.8110	3.0	2.999	0.5105	-0.7217	0.4675
102	58.8325	27.5676	53.9110	3.0	3.000	0.0257	-0.9291	-0.3689
103	63.9325	28.3890	52.4110	3.0	2.999	0.5054	-0.8268	-0.2469
104	56.3644	37.6273	50.6110	3.0	2.998	-0.2450	0.7503	-0.6140
105	62.7325	36.1185	51.2110	3.0	3.000	0.4742	0.6121	-0.6328
106	60.0325	41.0691	57.5110	3.0	3.000	0.2353	0.9414	0.2417
107	56.7325	38.2899	60.8110	3.0	2.999	0.0093	0.5427	0.8398
108	60.9325	30.4273	60.3253	3.0	3.014	0.2129	-0.6323	0.7449
109	58.5325	32.5273	62.2340	3.0	3.000	0.0165	-0.2275	0.9736
110	57.6325	31.9273	49.6266	3.0	3.000	-0.1087	-0.4188	-0.9015
111	64.5325	35.8273	54.7350	3.0	2.998	0.9201	0.2511	-0.3005
112	61.3354	40.3273	55.1110	3.0	2.998	0.5421	0.7940	-0.2752
113	61.5325	39.4273	59.0884	3.0	2.999	0.6101	0.6076	0.5085
114	60.0325	31.9273	49.0957	3.0	3.000	-0.3006	-0.0065	-0.9537
115	60.3325	29.2273	50.0860	3.0	2.999	-0.3078	-0.6171	-0.7242
116	63.4958	37.6273	54.5110	3.0	2.999	0.6762	0.6709	-0.3044
117	60.0325	35.1347	49.1110	3.0	2.998	0.0435	0.2848	-0.9576
118	54.0325	36.7273	60.4407	3.0	2.999	-0.5763	0.2231	0.7862
119	54.9325	39.8672	57.8110	3.0	2.999	-0.4500	0.8687	0.2071
120	61.5325	28.1462	58.4110	3.0	3.000	0.4811	-0.7143	0.5083
121	53.1325	31.6273	58.8082	3.0	2.999	-0.5337	-0.0957	0.8402
122	63.8675	33.4273	49.7110	3.0	2.999	0.4926	0.2553	-0.8320
123	55.5325	30.7273	50.2012	3.0	3.000	-0.0565	-0.3689	-0.9278
124	54.9119	29.8273	59.9110	3.0	2.999	-0.5221	-0.3891	0.7590
125	62.1325	27.7255	52.4110	3.0	3.000	0.1633	-0.9566	-0.2411
126	52.6361	29.2273	53.3110	3.0	2.998	-0.5585	-0.7422	-0.3704
127	64.5325	32.2273	49.9671	3.0	2.999	0.7000	0.0614	-0.7115
128	63.3325	29.8273	49.8862	3.0	2.999	0.4182	-0.5214	-0.7438
129	60.0325	28.1739	59.3110	3.0	2.999	0.1913	-0.6818	0.7061
130	61.8325	27.1857	55.7110	3.0	3.000	-0.0228	-0.9973	0.0705
131	54.2224	34.0273	60.2110	3.0	2.998	-0.6512	-0.4142	0.6360
132	57.6325	30.3335	60.8110	3.0	2.999	-0.1137	-0.7373	0.6659
133	63.0226	37.3273	59.9110	3.0	3.000	0.5256	0.5370	0.6598
134	58.8325	36.4273	61.4966	3.0	3.000	0.1126	0.4590	0.8813
135	53.1325	36.7273	59.4389	3.0	2.998	-0.8203	0.2232	0.5266
136	65.7972	30.7273	52.7110	3.0	3.000	0.9356	-0.3363	-0.1075
137	61.8325	35.2273	49.7420	3.0	3.000	0.4673	0.4274	-0.7739
138	59.7325	40.7557	54.5110	3.0	2.999	0.2816	0.8676	-0.4098
139	64.8850	35.8273	57.2110	3.0	3.000	0.9927	0.0965	0.0722
140	50.8620	32.5273	55.4110	3.0	3.000	-0.9924	0.1092	0.0572
141	51.9325	32.0197	51.8110	3.0	2.998	-0.8442	-0.1037	-0.5259
142	62.3161	38.2273	53.9110	3.0	3.019	0.5895	0.6976	-0.4072
143	57.3325	33.4273	49.0379	3.0	3.000	-0.0030	-0.1597	-0.9872
144	64.5325	28.2765	56.6110	3.0	2.999	0.6427	-0.7170	0.2699
145	66.1420	32.8273	56.0110	3.0	3.000	0.9617	0.2683	0.0557
146	51.4968	34.0273	53.3110	3.0	3.000	-0.9342	0.2978	-0.1966
147	57.3325	40.9997	55.7110	3.0	3.000	-0.3588	0.9201	-0.1569
148	65.8851	30.7273	53.9110	3.0	3.000	0.9527	-0.2638	-0.1510
149	65.8845	30.1273	56.6110	3.0	3.000	0.9111	-0.3136	0.2676
150	65.5790	33.4273	51.8110	3.0	2.999	0.8718	0.3211	-0.3699
151	58.5325	39.6125	53.0110	3.0	2.999	-0.0479	0.6338	-0.7720
152	61.8325	31.9273	48.8457	3.0	3.000	0.0981	-0.0727	-0.9925
153	59.4325	38.5273	52.3871	3.0	3.000	0.0213	0.6005	-0.7993
154	51.4290	30.4273	56.3110	3.0	2.999	-0.8548	-0.4564	0.2470
155	54.0325	28.9273	52.1463	3.0	2.999	-0.3369	-0.8064	-0.4860
156	58.7939	29.2273	51.2110	3.0	2.999	-0.6453	-0.6155	-0.4524
157	58.2325	27.2365	57.5110	3.0	3.000	-0.2502	-0.9201	0.3014
158	59.1325	39.1273	60.4508	3.0	3.000	0.0370	0.4722	0.8807
159	57.6325	31.3273	61.6608	3.0	3.000	-0.1795	-0.5563	0.8113
160	64.3088	37.3273	57.8110	3.0	2.999	0.8344	0.5094	0.2104
161	57.6325	34.0273	62.3327	3.0	3.000	-0.1165	0.0386	0.9924
162	56.4325	27.0346	56.6110	3.0	3.000	-0.0850	-0.9875	0.1326
163	55.5325	27.7273	58.1288	3.0	3.000	-0.3650	-0.8347	0.4124
164	54.6325	39.3051	55.1110	3.0	2.999	-0.4569	0.7693	-0.4465
165	57.0325	39.1273	53.1260	3.0	2.999	-0.3776	0.4912	-0.7849
166	62.7325	34.3427	61.1110	3.0	3.000	0.5246	0.0195	0.8511
167	55.5325	32.1779	61.1110	3.0	2.999	-0.5409	-0.3262	0.7752
168	51.6325	31.9273	57.5483	3.0	2.999	-0.8436	-0.0299	0.5362
169	57.0325	30.7273	50.3735	3.0	3.000	0.2021	-0.4025	-0.8928
170	53.7325	28.2101	55.1110	3.0	3.000	-0.3469	-0.9372	0.0350
171	52.8874	37.9273	56.3110	3.0	3.000	-0.8616	0.4932	-0.1199
172	53.0695	34.0273	58.7110	3.0	3.000	-0.8596	-0.3743	0.3477
173	63.9325	27.7273	55.4110	3.0	3.000	0.5097	-0.8581	-0.0617
174	51.0325	30.9496	55.1110	3.0	2.998	-0.9685	-0.2486	-0.0142
175	59.7325	38.1037	60.8110	3.0	2.998	0.2386	0.2806	0.9297
176	62.5505	39.4273	56.9110	3.0	2.999	0.7960	0.6032	0.0503
177	61.2325	39.6450	53.9110	3.0	2.999	0.5367	0.5976	-0.5956
178	55.8325	34.6273	49.2006	3.0	3.000	-0.3622	0.1249	-0.9237
179	51.3325	33.1273	56.8466	3.0	2.998	-0.8783	0.2617	0.4002
180	64.0653	35.2273	59.6110	3.0	3.002	0.8245	0.0430	0.5642
181	61.5325	27.3109	56.6110	3.0	3.000	-0.0093	-0.9680	0.2509
182	64.8325	28.6273	54.2481	3.0	2.999	0.7119	-0.6523	-0.2602
183	52.1240	34.6273	52.4110	3.0	2.999	-0.7810	0.4893	-0.3881
184	53.2297	36.1273	53.0110	3.0	2.998	-0.6673	0.7045	-0.2415
185	57.9325	37.0273	61.4366	3.0	3.000	-0.0020	0.2221	0.9750
186	60.9325	28.0273	51.5040	3.0	3.000	-0.1657	-0.9134	-0.3719
187	52.7526	31.0273	51.2110	3.0	2.999	-0.6550	-0.3689	-0.6594
188	52.0352	35.2273	54.8110	3.0	2.999	-0.8145	0.5755	0.0731
189	56.2465	40.3273	57.8110	3.0	2.998	-0.5557	0.7973	0.2357
190	61.4716	37.3273	51.2110	3.0	2.999	0.3968	0.7514	-0.5272
191	51.1619	31.0273	53.9110	3.0	3.000	-0.9398	-0.2515	-0.2314
192	61.5325	35.2273	61.6099	3.0	3.000	0.2695	0.2103	0.9398
193	54.6325	39.2467	59.0110	3.0	2.999	-0.5199	0.7504	0.4082
194	59.4325	40.9033	58.4110	3.0	3.000	0.1734	0.9088	0.3795
195	57.3325	27.5976	53.9110	3.0	3.000	-0.0143	-0.9368	-0.3495
196	63.9325	29.1502	50.9110	3.0	2.999	0.5563	-0.6640	-0.4997
197	55.5325	38.7582	60.2110	3.0	2.999	-0.2552	0.6250	0.7377
198	54.6325	35.9689	50.3110	3.0	2.998	-0.5751	0.4061	-0.7102
199	59.4325	29.3550	60.2110	3.0	2.999	0.0318	-0.4431	0.8959
200	56.4325	38.4020	51.8110	3.0	3.000	-0.1815	0.9242	-0.3360
201	53.7325	29.8273	58.7581	3.0	2.999	-0.7784	-0.4440	0.4437
202	54.9325	31.4566	50.0110	3.0	2.998	-0.1913	-0.2374	-0.9524
203	58.2325	37.6273	50.5861	3.0	3.000	0.1828	0.7608	-0.6227
204	59.4325	27.9503	53.0110	3.0	3.000	-0.3946	-0.8460	-0.3587
205	54.1272	37.3273	53.0110	3.0	2.999	-0.7336	0.6783	-0.0420
206	55.8325	28.0216	53.3110	3.0	3.000	0.0044	-0.9591	-0.2831
207	59.7325	33.4273	48.9383	3.0	3.000	0.0428	-0.1499	-0.9878
208	61.5325	29.5273	49.6416	3.0	2.999	0.0307	-0.5868	-0.8092
209	56.4325	39.8428	54.2110	3.0	2.999	-0.4889	0.6748	-0.5529
210	57.3325	40.6757	58.4110	3.0	3.000	-0.2895	0.8535	0.4333
211	58.5325	28.6273	52.3412	3.0	2.999	-0.1912	-0.8150	-0.5470
212	65.8626	32.8273	57.2110	3.0	3.000	0.9095	0.2710	0.3153
213	54.3325	38.5273	54.3588	3.0	2.998	-0.5964	0.5644	-0.5707
214	52.5325	28.8852	54.5110	3.0	3.000	-0.5601	-0.8132	-0.1580
215	52.3307	34.3273	57.5110	3.0	2.999	-0.6366	0.4740	0.6083
216	62.1325	30.4273	59.9488	3.0	3.008	0.2471	-0.6422	0.7257
217	52.4104	36.7273	57.2110	3.0	3.000	-0.9838	0.1611	0.0783
218	53.8320	28.3273	56.3110	3.0	3.023	-0.5462	-0.8076	0.2222
219	56.4325	34.3273	61.9398	3.0	3.000	-0.3892	0.1070	0.9149
220	63.8744	36.1273	53.3110	3.0	2.999	0.5338	0.8453	-0.0224
221	59.4325	26.9587	56.9110	3.0	3.000	0.0532	-0.9949	0.0852
222	60.3325	34.9273	61.8734	3.0	3.000	0.0279	0.0839	0.9961
223	59.7325	36.1273	49.5483	3.0	2.999	-0.0292	0.4992	-0.8660
224	64.7468	33.7273	50.6110	3.0	2.999	0.7082	0.3999	-0.5818
225	61.5325	32.6879	61.4110	3.0	2.997	0.2583	-0.1479	0.9547
226	53.1780	37.3273	54.8110	3.0	3.000	-0.7786	0.3618	-0.5127
227	65.9568	32.8273	52.7110	3.0	3.000	0.9749	0.1938	-0.1098
228	57.0325	36.6669	49.7110	3.0	3.000	-0.0350	0.5440	-0.8384
229	60.0325	27.4273	54.5343	3.0	2.999	0.1249	-0.9012	-0.4151
230	52.8325	36.1273	54.5197	3.0	3.000	-0.8411	0.5355	0.0757
231	63.9325	29.6950	59.0110	3.0	2.998	0.5249	-0.4554	0.7191
232	60.6325	40.9273	55.9341	3.0	2.998	0.4053	0.9027	-0.1446
233	60.9325	38.7710	53.0110	3.0	2.999	0.4202	0.4177	-0.8056
234	54.6325	39.7273	56.2933	3.0	2.999	-0.3920	0.9116	-0.1235
235	57.2390	28.3273	59.3110	3.0	2.998	0.1292	-0.7365	0.6640
236	62.1325	36.7273	60.7529	3.0	3.004	0.3986	0.4670	0.7893
237	55.2325	29.2273	51.2949	3.0	3.000	-0.1165	-0.7339	-0.6691
238	62.6974	27.7273	57.5110	3.0	2.999	0.1937	-0.8694	0.4546
239	58.8325	41.3259	56.9110	3.0	3.000	0.0377	0.9985	0.0403
240	56.1325	35.5273	61.4623	3.0	3.000	-0.1895	-0.0378	0.9812
241	63.5787	32.5273	60.2110	3.0	2.999	0.6739	-0.2452	0.6970
242	53.4775	38.8273	57.5110	3.0	2.999	-0.7188	0.6911	0.0760
243	59.7325	31.0273	61.2272	3.0	2.999	0.2887	-0.5700	0.7692
244	59.7325	30.7273	49.4470	3.0	3.000	-0.4302	-0.3349	-0.8383
245	55.2325	27.9059	54.2110	3.0	2.999	-0.3790	-0.8102	-0.4471
246	52.5325	32.5273	51.0582	3.0	2.999	-0.7046	-0.0360	-0.7087
247	65.1325	32.9139	58.4110	3.0	2.998	0.7701	0.2639	0.5807
248	51.3325	34.1377	54.5110	3.0	2.998	-0.8753	0.4757	-0.0875
249	58.8325	27.1662	55.1110	3.0	3.000	-0.1638	-0.9475	-0.2748
250	54.9325	37.6273	60.7007	3.0	2.999	-0.4541	0.3586	0.8156
251	64.8882	35.5273	56.0110	3.0	3.000	0.9945	0.0724	-0.0751
252	55.2325	38.1816	52.7110	3.0	3.000	-0.5336	0.8250	-0.1864
253	54.6325	33.4273	49.9307	3.0	2.999	-0.5728	-0.2272	-0.7876
254	63.9425	35.8273	52.1110	3.0	3.000	0.5908	0.7574	-0.2781
255	60.6325	39.2674	59.9110	3.0	2.998	0.3805	0.5635	0.7332
256	61.3061	31.6273	61.1110	3.0	2.998	0.1830	-0.3916	0.9018
257	52.4835	29.2273	56.6110	3.0	2.999	-0.6304	-0.6720	0.3885
258	58.5325	27.7172	58.7110	3.0	3.000	-0.2302	-0.7781	0.5845
259	56.4325	28.5499	52.1110	3.0	2.999	0.0694	-0.8412	-0.5362
260	56.5794	31.9273	49.7110	3.0	2.997	-0.1456	-0.5157	-0.8443
261	59.7325	33.4273	62.1557	3.0	3.000	0.2826	-0.0280	0.9588
262	54.6901	31.3273	60.2110	3.0	2.999	-0.5835	-0.0223	0.8118
263	64.4793	33.4273	59.0110	3.0	3.000	0.9051	-0.0350	0.4238
264	56.7325	39.5428	59.6110	3.0	2.999	-0.0583	0.7801	0.6229
265	60.9325	34.6273	49.1609	3.0	3.000	0.2582	0.2086	-0.9433
266	55.9660	40.3273	56.6110	3.0	2.999	-0.5480	0.8364	-0.0049
267	55.5516	33.1273	61.4110	3.0	3.000	-0.6022	-0.1644	0.7812
268	64.8947	29.2273	52.4110	3.0	2.999	0.7723	-0.6094	-0.1793
269	65.1325	31.9273	58.6349	3.0	2.999	0.7647	0.0673	0.6409
270	60.9325	29.5273	60.0009	3.0	2.999	0.3189	-0.3779	0.8692
271	55.2325	37.0273	50.6464	3.0	2.999	-0.4723	0.6204	-0.6261
272	63.6018	37.6273	59.0110	3.0	2.999	0.6728	0.5353	0.5106
273	60.9325	40.1918	58.7110	3.0	2.999	0.4312	0.7442	0.5100
274	53.1325	33.4273	50.6841	3.0	2.999	-0.5392	0.1661	-0.8257
275	51.6325	30.5385	56.9110	3.0	2.998	-0.8345	-0.3865	0.3927
276	64.2325	31.0273	49.8868	3.0	2.999	0.5626	-0.2704	-0.7813
277	55.8325	29.8273	60.3258	3.0	2.999	-0.2290	-0.3842	0.8944
278	66.1247	31.0273	56.6110	3.0	3.000	0.9563	-0.1153	0.2686
279	62.7325	27.7466	53.3110	3.0	3.000	0.2701	-0.9609	-0.0608
280	65.8977	33.4273	54.8110	3.0	3.000	0.9174	0.3476	-0.1937
