idx	x	y	z	shell	standoff	nx	ny	nz
1334	59.3830	29.0857	49.2739	4.0	3.995	-0.4040	-0.5440	-0.7354
1335	52.1249	34.7704	52.5895	3.0	2.994	-0.7810	0.4893	-0.3881
1336	58.0705	40.8562	58.4588	3.0	2.996	-0.1598	0.8846	0.4381
1337	55.3778	38.8225	49.2613	5.0	4.997	-0.3199	0.6682	-0.6717
1338	66.4389	37.6537	56.7752	5.0	4.997	0.9141	0.4028	-0.0476
1339	61.1433	25.3434	57.7344	5.0	4.997	0.2813	-0.9375	0.2051
1340	64.3232	33.2870	49.9974	3.0	2.996	0.6122	0.2537	-0.7489
1341	55.8824	38.8681	60.2309	3.0	2.998	-0.1856	0.6711	0.7178
1342	52.0368	28.7798	57.6130	4.0	3.995	-0.5689	-0.6608	0.4896
1343	58.5673	36.5038	48.6656	4.0	4.009	0.0612	0.4142	-0.9081
1344	55.5974	40.1876	56.8396	3.0	2.996	-0.2562	0.9650	-0.0556
1345	62.3469	26.1401	50.8573	5.0	4.997	0.1126	-0.9113	-0.3961
1346	54.1192	28.4964	59.7702	4.0	3.995	-0.5317	-0.5990	0.5988
1347	64.5401	35.0564	58.7909	3.0	2.996	0.9064	-0.0456	0.4199
1348	64.2620	35.8392	53.1833	3.0	2.997	0.6259	0.7766	-0.0711
1349	51.0168	32.6868	56.1878	3.0	2.995	-0.9620	0.1126	0.2488
1350	66.3844	36.2457	51.8482	5.0	4.997	0.7637	0.6028	-0.2311
1351	52.7248	27.7766	56.5467	4.0	3.996	-0.4589	-0.8484	0.2638
1352	65.1076	30.0653	49.6708	4.0	3.998	0.6226	-0.3855	-0.6810
1353	53.2533	37.4078	49.5459	5.0	4.996	-0.6230	0.4926	-0.6077
1354	55.9951	30.1203	49.3940	4.0	3.998	0.0611	-0.4545	-0.8886
1355	60.9721	38.5577	52.9242	3.0	2.997	0.4721	0.4058	-0.7826
1356	57.6375	40.9928	53.1678	4.0	3.997	-0.1985	0.7637	-0.6142
1357	66.4403	34.4919	54.5357	4.0	4.000	0.8577	0.4882	-0.1611
1358	61.0496	26.1679	59.7114	5.0	4.996	0.2739	-0.7993	0.5349
1359	51.8331	34.3733	50.7915	4.0	3.996	-0.6879	0.3445	-0.6388
1360	57.5185	34.7805	47.9968	4.0	3.996	0.0555	0.1024	-0.9932
1361	64.2011	29.2441	51.0876	3.0	2.997	0.5806	-0.6244	-0.5226
1362	66.5322	27.9335	52.9781	5.0	4.997	0.7578	-0.6483	-0.0744
1363	63.8293	31.6825	47.2653	5.0	4.997	0.3439	-0.0501	-0.9377
1364	55.9766	26.1517	52.5655	5.0	5.000	-0.0208	-0.9576	-0.2873
1365	49.5896	29.6592	53.5336	5.0	4.997	-0.8757	-0.4117	-0.2524
1366	66.1837	35.0073	49.8192	5.0	4.996	0.7114	0.4580	-0.5330
1367	65.9203	38.4394	55.8665	5.0	5.001	0.8292	0.5294	-0.1794
1368	63.1706	27.0158	51.9918	4.0	3.996	0.2957	-0.9219	-0.2504
1369	50.5933	37.7094	56.9050	5.0	4.998	-0.9545	0.2957	-0.0379
1370	62.9743	27.3912	58.8138	4.0	3.997	0.2064	-0.7895	0.5780
1371	59.5251	31.2231	63.7778	5.0	4.997	0.1969	-0.3883	0.9002
1372	64.1557	36.0476	50.4588	4.0	3.995	0.4853	0.6741	-0.5569
1373	50.9552	37.2121	54.5396	5.0	5.006	-0.8940	0.2726	-0.3555
1374	65.5376	34.7270	61.1223	5.0	4.998	0.8010	0.0579	0.5959
1375	65.5767	36.6254	55.3820	4.0	3.997	0.9292	0.2876	-0.2320
1376	56.9512	41.7835	60.3667	5.0	4.997	-0.2999	0.7539	0.5846
1377	66.7458	29.2915	55.6748	4.0	3.997	0.9067	-0.4218	0.0032
1378	54.1004	39.1815	53.5509	4.0	3.996	-0.4809	0.6172	-0.6227
1379	57.1126	38.6755	61.7518	4.0	4.007	-0.0769	0.5058	0.8592
1380	53.2516	26.2503	56.8880	5.0	4.998	-0.6013	-0.7938	0.0915
1381	50.0030	31.6815	56.2764	4.0	3.998	-0.9758	-0.0820	0.2025
1382	62.5824	28.0410	58.1074	3.0	2.997	0.1950	-0.8214	0.5360
1383	64.4044	25.8290	54.4864	5.0	4.997	0.3968	-0.9001	-0.1797
1384	56.9342	33.4871	64.2426	5.0	4.997	-0.2188	-0.0193	0.9756
1385	63.5149	39.6112	57.8455	4.0	4.019	0.6525	0.7183	0.2415
1386	58.8664	36.6095	47.5978	5.0	4.998	-0.1148	0.4288	-0.8961
1387	59.9869	34.9202	48.0205	4.0	3.999	0.0349	0.1683	-0.9851
1388	59.5591	34.8728	64.1632	5.0	4.997	0.1962	0.1655	0.9665
1389	65.5365	29.4105	56.5740	3.0	2.995	0.8318	-0.5158	0.2051
1390	52.7836	40.9509	56.9902	5.0	4.998	-0.6237	0.7816	0.0078
1391	62.3260	27.7137	60.7516	5.0	5.011	0.2011	-0.6236	0.7554
1392	66.2438	26.9592	55.8224	5.0	4.996	0.6800	-0.7315	0.0495
1393	62.1128	26.2335	59.1383	5.0	5.003	0.2953	-0.7984	0.5247
1394	56.1112	28.8110	50.2451	4.0	3.997	0.0035	-0.6476	-0.7620
1395	50.1191	31.0123	53.8303	4.0	3.998	-0.9372	-0.2544	-0.2385
1396	60.7085	27.8708	58.6796	3.0	2.996	0.3450	-0.7813	0.5202
1397	55.0635	34.1419	47.3375	5.0	4.996	-0.3435	-0.0113	-0.9391
1398	59.7542	41.9171	60.5294	5.0	4.999	0.1617	0.7728	0.6137
1399	66.0548	32.2391	53.2226	3.0	2.998	0.9973	0.0599	-0.0424
1400	66.3370	28.7878	56.6509	4.0	3.997	0.8266	-0.5191	0.2172
1401	54.5067	35.8810	49.0204	4.0	3.995	-0.5161	0.3276	-0.7914
1402	53.3401	39.1778	54.3465	4.0	3.995	-0.6344	0.6119	-0.4724
1403	55.3265	27.9844	58.3872	3.0	2.996	-0.3748	-0.7848	0.4935
1404	54.2077	33.2007	50.1075	3.0	2.995	-0.3218	0.1646	-0.9324
1405	51.9092	38.1946	57.8145	4.0	3.999	-0.8999	0.4015	0.1704
1406	65.7511	33.9633	58.7452	4.0	3.998	0.7274	0.3759	0.5741
1407	62.5079	33.7454	48.1733	4.0	3.998	0.1868	0.3165	-0.9300
1408	57.7896	25.1517	57.3593	5.0	5.000	0.1360	-0.9775	0.1611
1409	57.7727	27.3737	61.1515	5.0	5.001	0.1055	-0.6796	0.7260
1410	59.2070	39.5999	60.1124	3.0	2.994	0.1065	0.6155	0.7809
1411	58.2741	41.2859	56.1947	3.0	2.996	-0.0950	0.9911	-0.0928
1412	61.3140	35.5683	62.6518	4.0	3.997	0.2214	0.2253	0.9488
1413	61.2473	42.8102	57.4353	5.0	4.998	0.3800	0.9163	0.1264
1414	66.8770	31.4318	52.1207	4.0	3.998	0.9733	-0.1149	-0.1988
1415	58.7292	42.3154	56.1290	4.0	3.996	-0.0236	0.9968	-0.0758
1416	62.8174	37.1646	60.1629	3.0	2.995	0.5215	0.4574	0.7203
1417	57.4101	39.6488	49.7605	5.0	4.997	0.0247	0.8195	-0.5725
1418	63.1727	32.1471	60.4445	3.0	2.994	0.6180	-0.3279	0.7145
1419	57.2349	31.5339	61.6883	3.0	2.996	-0.2516	-0.4962	0.8310
1420	59.7815	27.3326	59.9299	4.0	3.998	0.0985	-0.7211	0.6858
1421	53.0137	36.8985	54.8531	3.0	2.995	-0.8588	0.2312	-0.4571
1422	54.7334	41.9581	56.1363	5.0	5.001	-0.3542	0.9262	-0.1293
1423	61.0427	42.9464	56.2594	5.0	4.997	0.3359	0.9402	-0.0561
1424	63.2892	41.0741	54.3220	5.0	4.996	0.6664	0.6646	-0.3378
1425	52.6611	32.2335	50.9573	3.0	2.997	-0.6686	-0.0377	-0.7426
1426	51.1741	32.8807	49.6058	5.0	4.996	-0.6812	0.0655	-0.7292
1427	57.2125	28.9748	61.1580	4.0	3.996	0.0496	-0.4791	0.8763
1428	66.9759	32.2516	57.3727	4.0	3.997	0.9433	0.1096	0.3133
1429	66.4671	35.8204	59.3292	5.0	4.999	0.9195	0.0648	0.3877
1430	49.9906	30.4423	58.2417	5.0	4.997	-0.8179	-0.2649	0.5108
1431	61.0021	25.5885	52.8229	5.0	4.997	-0.0060	-0.9683	-0.2497
1432	59.2245	30.5736	47.4581	5.0	4.996	-0.3484	-0.2365	-0.9070
1433	55.0586	28.8994	50.2377	4.0	3.997	-0.0993	-0.6670	-0.7384
1434	67.4642	31.6725	58.7857	5.0	4.997	0.8676	0.0016	0.4973
1435	62.9047	33.0364	62.0286	4.0	3.996	0.4332	-0.0859	0.8972
1436	51.9586	29.5876	53.9060	3.0	2.998	-0.7217	-0.6200	-0.3077
1437	53.7925	35.1015	61.5462	4.0	3.996	-0.5386	-0.1421	0.8305
1438	54.1586	32.6872	61.4270	4.0	3.996	-0.6906	-0.1485	0.7078
1439	65.3696	30.4583	51.6146	3.0	2.996	0.8575	-0.3448	-0.3819
1440	57.8731	35.7960	49.3140	3.0	2.997	0.1418	0.3429	-0.9286
1441	53.2006	40.9088	58.9150	5.0	4.997	-0.5585	0.7776	0.2889
1442	63.2270	36.0908	61.6643	4.0	3.997	0.5505	0.2847	0.7848
1443	55.0583	39.3751	60.8598	4.0	3.996	-0.3192	0.6220	0.7150
1444	57.4161	43.0736	55.3930	5.0	4.998	-0.2030	0.9583	-0.2012
1445	60.9612	26.1990	55.8894	4.0	4.007	-0.0219	-0.9938	-0.1092
1446	57.0992	43.0591	57.3449	5.0	4.997	-0.2503	0.9607	0.1203
1447	62.5650	40.8023	55.5751	4.0	3.994	0.6682	0.7235	-0.1734
